Rule_ID,Raw_Text,Antecedent_Text
1111,"frozenset({'Bombay Aloo', 'Garlic Naan'}),frozenset({'Pilau Rice'}),0.026871687691274165,0.35239232664029263,0.015301933268642234,0.5694444444444445,1.6159388312269058,0.005832556722362818,1.5041210478031917,0.3916900678556529",Bombay Aloo + Garlic Naan
1112,"frozenset({'Pilau Rice'}),""frozenset({'Bombay Aloo', 'Garlic Naan'})"",0.35239232664029263,0.026871687691274165,0.015301933268642234,0.043423003600932,1.6159388312269056,0.005832556722362818,1.017302648894928,0.5885734687222391",Pilau Rice
1113,"frozenset({'Korma', 'Pilau Rice'}),frozenset({'Plain Naan'}),0.04456221542136299,0.28006270060461297,0.020153765768455626,0.4522613065326634,1.6148573357191076,0.007673551372624177,1.3143809410980003,0.39850868055555566",Korma + Pilau Rice
1114,"frozenset({'Plain Naan'}),""frozenset({'Korma', 'Pilau Rice'})"",0.28006270060461297,0.04456221542136299,0.020153765768455626,0.07196162046908317,1.6148573357191076,0.007673551372624177,1.0295239999250563,0.5288658487414322",Plain Naan
1115,"frozenset({'Chicken Tikka Masala', 'Pilau Rice'}),frozenset({'Plain Papadum'}),0.08509367768903486,0.26841830260506083,0.036873926998581774,0.43333333333333335,1.6143956247682612,0.014033226470868902,1.2910265248145987,0.41596952447894775",Chicken Tikka Masala + Pilau Rice
1116,"frozenset({'Plain Papadum'}),""frozenset({'Chicken Tikka Masala', 'Pilau Rice'})"",0.26841830260506083,0.08509367768903486,0.036873926998581774,0.13737486095661847,1.614395624768261,0.014033226470868902,1.060607071254104,0.5202059444483688",Plain Papadum
1117,"frozenset({'Mango Chutney', 'Pilau Rice'}),frozenset({'Korma'}),0.07352392326640293,0.08748227215048145,0.010375457191908636,0.14111675126903553,1.6130896900608098,0.00394341732714606,1.0624467635127373,0.4102336564522149",Mango Chutney + Pilau Rice
1118,"frozenset({'Korma'}),""frozenset({'Mango Chutney', 'Pilau Rice'})"",0.08748227215048145,0.07352392326640293,0.010375457191908636,0.11860068259385666,1.6130896900608096,0.00394341732714606,1.0511422671169175,0.41650880522575795",Korma
1119,"frozenset({'Peshwari Naan'}),frozenset({'Korma - Chicken'}),0.11457789057251623,0.07038889303575427,0.012987982384115847,0.11335504885993486,1.6104110175785233,0.004922971500344644,1.0484592573035394,0.42809018269486065",Peshwari Naan
1120,"frozenset({'Korma - Chicken'}),frozenset({'Peshwari Naan'}),0.07038889303575427,0.11457789057251623,0.012987982384115847,0.18451749734888656,1.6104110175785233,0.004922971500344644,1.085764693355159,0.40774094645306225",Korma - Chicken
1121,"frozenset({'Pilau Rice'}),""frozenset({'Plain Papadum', 'Plain Naan', 'Mint Sauce'})"",0.35239232664029263,0.02433380607598716,0.013809061730238112,0.03918661300571912,1.6103774676000586,0.005234015191107307,1.0154585761717956,0.5852734477215804",Pilau Rice
1122,"frozenset({'Plain Papadum', 'Plain Naan', 'Mint Sauce'}),frozenset({'Pilau Rice'}),0.02433380607598716,0.35239232664029263,0.013809061730238112,0.5674846625766871,1.6103774676000584,0.005234015191107307,1.4973056845054225,0.38848079201533403",Plain Papadum + Plain Naan + Mint Sauce
1123,"frozenset({'Mango Chutney'}),""frozenset({'Plain Naan', 'Plain Rice'})"",0.15443756064790626,0.0681495857281481,0.016944091960886767,0.1097148380860319,1.609912032681894,0.00641923618186621,1.046687571730978,0.44804266532268106",Mango Chutney
1124,"frozenset({'Plain Naan', 'Plain Rice'}),frozenset({'Mango Chutney'}),0.0681495857281481,0.15443756064790626,0.016944091960886767,0.24863088718510407,1.609912032681894,0.00641923618186621,1.1253622552893026,0.40655457487787017",Plain Naan + Plain Rice
1125,"frozenset({'Korma'}),""frozenset({'Plain Papadum', 'Mango Chutney'})"",0.08748227215048145,0.1130103754571919,0.015899081884003883,0.18174061433447103,1.6081763607918813,0.006012677462429731,1.0839956621107103,0.4144332114020182",Korma
1126,"frozenset({'Plain Papadum', 'Mango Chutney'}),frozenset({'Korma'}),0.1130103754571919,0.08748227215048145,0.015899081884003883,0.1406869220607662,1.608176360791881,0.006012677462429731,1.0619153266442514,0.426360852426969",Plain Papadum + Mango Chutney
1127,"frozenset({'Pilau Rice'}),""frozenset({'Chicken Tikka Masala', 'Onion Bhajee'})"",0.35239232664029263,0.03709785772934239,0.02097484511457789,0.05952128786274094,1.6044400271572241,0.007901844715964362,1.0238425706440935,0.581725018827247",Pilau Rice
1128,"frozenset({'Chicken Tikka Masala', 'Onion Bhajee'}),frozenset({'Pilau Rice'}),0.03709785772934239,0.35239232664029263,0.02097484511457789,0.5653923541247485,1.6044400271572241,0.007901844715964362,1.4900972854619194,0.39124389638334844",Chicken Tikka Masala + Onion Bhajee
1129,"frozenset({'Pilau Rice'}),""frozenset({'Keema Naan', 'Plain Papadum'})"",0.35239232664029263,0.03157423303724714,0.017839814883929238,0.050624867612793896,1.6033601688146568,0.006713297442050924,1.0200664984005257,0.5810768319666043",Pilau Rice
1130,"frozenset({'Keema Naan', 'Plain Papadum'}),frozenset({'Pilau Rice'}),0.03157423303724714,0.35239232664029263,0.017839814883929238,0.5650118203309693,1.6033601688146568,0.006713297442050924,1.4887937273432403,0.3885788958025481",Keema Naan + Plain Papadum
1131,"frozenset({'Peshwari Naan', 'Plain Papadum', 'Mango Chutney'}),frozenset({'Pilau Rice'}),0.020377696499216242,0.35239232664029263,0.011495110845711726,0.5641025641025641,1.6007799303711185,0.004314166964783168,1.485688191825211,0.38311144052533863",Peshwari Naan + Plain Papadum + Mango Chutney
1132,"frozenset({'Pilau Rice'}),""frozenset({'Peshwari Naan', 'Plain Papadum', 'Mango Chutney'})"",0.35239232664029263,0.020377696499216242,0.011495110845711726,0.03262020758313916,1.6007799303711185,0.004314166964783168,1.012655330594964,0.5795244980929627",Pilau Rice
1133,"frozenset({'Onion Bhajee'}),frozenset({'Onion Chutney'}),0.17921922818541464,0.07703217138165261,0.02209449876838098,0.12328196584756353,1.6003958299029153,0.008288852467914614,1.0527533285095734,0.4570703843166557",Onion Bhajee
1134,"frozenset({'Onion Chutney'}),frozenset({'Onion Bhajee'}),0.07703217138165261,0.17921922818541464,0.02209449876838098,0.2868217054263566,1.6003958299029153,0.008288852467914614,1.1508773865661035,0.40646550310925567",Onion Chutney
1135,"frozenset({'Pilau Rice', 'Plain Papadum', 'Mango Chutney'}),frozenset({'Bombay Aloo'}),0.05814734642084049,0.13077554676420095,0.01216690303799358,0.2092426187419769,1.6000133352090549,0.004562652016920762,1.099230274465402,0.3981569809221804",Pilau Rice + Plain Papadum + Mango Chutney
1136,"frozenset({'Bombay Aloo'}),""frozenset({'Pilau Rice', 'Plain Papadum', 'Mango Chutney'})"",0.13077554676420095,0.05814734642084049,0.01216690303799358,0.09303652968036528,1.6000133352090546,0.004562652016920762,1.0384681240218296,0.4314250567003926",Bombay Aloo
1137,"frozenset({'Bombay Aloo', 'Pilau Rice'}),frozenset({'Mango Chutney'}),0.06531312980518027,0.15443756064790626,0.0161230126147645,0.24685714285714283,1.5984268452668644,0.006036212169372397,1.12271188836583,0.4005457801676455",Bombay Aloo + Pilau Rice
1138,"frozenset({'Mango Chutney'}),""frozenset({'Bombay Aloo', 'Pilau Rice'})"",0.15443756064790626,0.06531312980518027,0.0161230126147645,0.1043982600289995,1.5984268452668644,0.006036212169372397,1.0436411950529316,0.4427643237340447",Mango Chutney
1139,"frozenset({'Mango Chutney'}),""frozenset({'Plain Naan', 'Bombay Aloo'})"",0.15443756064790626,0.04747331492125103,0.011719041576472345,0.07588206863218946,1.5984152098513242,0.004387378624164486,1.0307414808723492,0.4427589378890927",Mango Chutney
1140,"frozenset({'Plain Naan', 'Bombay Aloo'}),frozenset({'Mango Chutney'}),0.04747331492125103,0.15443756064790626,0.011719041576472345,0.2468553459119497,1.5984152098513242,0.004387378624164486,1.1227092096616527,0.3930392013484556",Plain Naan + Bombay Aloo
1141,"frozenset({'Plain Naan', 'Bombay Aloo'}),frozenset({'Pilau Rice'}),0.04747331492125103,0.35239232664029263,0.026722400537433754,0.5628930817610063,1.5973477264037705,0.009993168639006782,1.4815772671106975,0.3926002716902362",Plain Naan + Bombay Aloo
1142,"frozenset({'Pilau Rice'}),""frozenset({'Plain Naan', 'Bombay Aloo'})"",0.35239232664029263,0.04747331492125103,0.026722400537433754,0.07583139165431052,1.5973477264037703,0.009993168639006782,1.0306849599488366,0.5774518288426814",Pilau Rice
1143,"frozenset({'Bombay Aloo'}),""frozenset({'Plain Papadum', 'Plain Naan'})"",0.13077554676420095,0.08479510338135403,0.017690527730088827,0.13527397260273974,1.5953040589426974,0.00660140172246531,1.0583755636144343,0.4293025202319679",Bombay Aloo
1144,"frozenset({'Plain Papadum', 'Plain Naan'}),frozenset({'Bombay Aloo'}),0.08479510338135403,0.13077554676420095,0.017690527730088827,0.2086267605633803,1.5953040589426974,0.00660140172246531,1.0983748374592521,0.4077341039149553",Plain Papadum + Plain Naan
1145,"frozenset({'Mushroom Rice', 'Onion Bhajee'}),frozenset({'Plain Papadum'}),0.028961707845039934,0.26841830260506083,0.012390833768754198,0.42783505154639173,1.593911620013073,0.004616981308444905,1.2786202639154793,0.38372600248021066",Mushroom Rice + Onion Bhajee
1146,"frozenset({'Plain Papadum'}),""frozenset({'Mushroom Rice', 'Onion Bhajee'})"",0.26841830260506083,0.028961707845039934,0.012390833768754198,0.046162402669632924,1.593911620013073,0.004616981308444905,1.0180331482767453,0.5093247185251567",Plain Papadum
1147,"frozenset({'Pilau Rice'}),""frozenset({'Plain Papadum', 'Red Sauce', 'Mango Chutney'})"",0.35239232664029263,0.020377696499216242,0.01142046726879152,0.03240838805337852,1.590385255498579,0.0042395233878629625,1.0124336459779335,0.5732197904519114",Pilau Rice
1148,"frozenset({'Plain Papadum', 'Red Sauce', 'Mango Chutney'}),frozenset({'Pilau Rice'}),0.020377696499216242,0.35239232664029263,0.01142046726879152,0.5604395604395604,1.590385255498579,0.0042395233878629625,1.4733074568933342,0.3789435310850947",Plain Papadum + Red Sauce + Mango Chutney
1149,"frozenset({'Onion Bhajee'}),""frozenset({'Plain Papadum', 'Mango Chutney', 'Pilau Rice'})"",0.17921922818541464,0.05814734642084049,0.016570874076285734,0.09246147438567263,1.5901237128945522,0.006149751529712769,1.037810106123709,0.4521525435948861",Onion Bhajee
1150,"frozenset({'Plain Papadum', 'Mango Chutney', 'Pilau Rice'}),frozenset({'Onion Bhajee'}),0.05814734642084049,0.17921922818541464,0.016570874076285734,0.2849807445442875,1.5901237128945522,0.006149751529712769,1.1479142212631275,0.39402990722534226",Plain Papadum + Mango Chutney + Pilau Rice
1151,"frozenset({'Plain Papadum', 'Mint Sauce'}),frozenset({'Chicken Tikka Masala'}),0.08083899380458312,0.15921474957079942,0.020452340076136447,0.25300092336103414,1.5890545570875643,0.007581579921984339,1.12555058864626,0.4032971195328087",Plain Papadum + Mint Sauce
1152,"frozenset({'Chicken Tikka Masala'}),""frozenset({'Plain Papadum', 'Mint Sauce'})"",0.15921474957079942,0.08083899380458312,0.020452340076136447,0.12845757149554618,1.5890545570875643,0.007581579921984339,1.0546371308309974,0.4408914000290311",Chicken Tikka Masala
1153,"frozenset({'Mango Chutney'}),""frozenset({'Peshwari Naan', 'Pilau Rice'})"",0.15443756064790626,0.05389266253638875,0.013211913114876465,0.08554857419043015,1.5873881557191034,0.004888861775935782,1.0346173790762219,0.4376191986657728",Mango Chutney
1154,"frozenset({'Peshwari Naan', 'Pilau Rice'}),frozenset({'Mango Chutney'}),0.05389266253638875,0.15443756064790626,0.013211913114876465,0.2451523545706371,1.5873881557191034,0.004888861775935782,1.1201762958022232,0.391112448322357",Peshwari Naan + Pilau Rice
1155,"frozenset({'Pilau Rice'}),""frozenset({'Korma', 'Mango Chutney'})"",0.35239232664029263,0.018586250653131298,0.010375457191908636,0.029442914636729503,1.5841234031657236,0.00382580508073204,1.011186012803703,0.5693818389271985",Pilau Rice
1156,"frozenset({'Korma', 'Mango Chutney'}),frozenset({'Pilau Rice'}),0.018586250653131298,0.35239232664029263,0.010375457191908636,0.5582329317269076,1.5841234031657234,0.00382580508073204,1.4659482787869738,0.37571926030821223",Korma + Mango Chutney
1157,"frozenset({'Plain Naan', 'Onion Bhajee'}),frozenset({'Plain Rice'}),0.0532955139210271,0.17683063372396804,0.014928715384041204,0.2801120448179272,1.5840696768365432,0.005504435882741422,1.143468730585772,0.38947173381692035",Plain Naan + Onion Bhajee
1158,"frozenset({'Plain Rice'}),""frozenset({'Plain Naan', 'Onion Bhajee'})"",0.17683063372396804,0.0532955139210271,0.014928715384041204,0.08442380751371888,1.584069676836543,0.005504435882741422,1.0339985834583159,0.44792074718897357",Plain Rice
1159,"frozenset({'Plain Rice'}),""frozenset({'Plain Papadum', 'Plain Naan'})"",0.17683063372396804,0.08479510338135403,0.023736657460625515,0.13423385394681303,1.5830378004625478,0.008742285593011297,1.0571040468501085,0.4474208589684806",Plain Rice
1160,"frozenset({'Plain Papadum', 'Plain Naan'}),frozenset({'Plain Rice'}),0.08479510338135403,0.17683063372396804,0.023736657460625515,0.27992957746478875,1.5830378004625476,0.008742285593011297,1.1431789732146362,0.40242698252217635",Plain Papadum + Plain Naan
1161,"frozenset({'Onion Bhajee', 'Bombay Aloo'}),frozenset({'Pilau Rice'}),0.030379935806523848,0.35239232664029263,0.016944091960886767,0.5577395577395579,1.5827233329881076,0.006238435698843093,1.4643129058744497,0.379713300302164",Onion Bhajee + Bombay Aloo
1162,"frozenset({'Pilau Rice'}),""frozenset({'Onion Bhajee', 'Bombay Aloo'})"",0.35239232664029263,0.030379935806523848,0.016944091960886767,0.04808303325566617,1.5827233329881074,0.006238435698843093,1.018597312651847,0.5685195678797961",Pilau Rice
1163,"frozenset({'Bombay Aloo'}),""frozenset({'Plain Naan', 'Pilau Rice'})"",0.13077554676420095,0.1291333880719564,0.026722400537433754,0.204337899543379,1.582378520336791,0.00983491110680991,1.0945181521505971,0.42341187504647493",Bombay Aloo
1164,"frozenset({'Plain Naan', 'Pilau Rice'}),frozenset({'Bombay Aloo'}),0.1291333880719564,0.13077554676420095,0.026722400537433754,0.2069364161849711,1.582378520336791,0.00983491110680991,1.0960337493425165,0.42261346403670186",Plain Naan + Pilau Rice
1165,"frozenset({'Pilau Rice'}),""frozenset({'Plain Papadum', 'Garlic Naan'})"",0.35239232664029263,0.05314622676718669,0.029633500037321788,0.08409235331497564,1.582282664832484,0.010905177534680274,1.0337873874727364,0.5682478547613323",Pilau Rice
1166,"frozenset({'Plain Papadum', 'Garlic Naan'}),frozenset({'Pilau Rice'}),0.05314622676718669,0.35239232664029263,0.029633500037321788,0.5575842696629213,1.5822826648324837,0.010905177534680274,1.4637989315305129,0.3886573423657327",Plain Papadum + Garlic Naan
1167,"frozenset({'Onion Bhajee'}),frozenset({'Meat Samosa'}),0.17921922818541464,0.08897514368888557,0.025229528999029634,0.1407746772178259,1.582179824402025,0.009283472419421197,1.0602863208933522,0.44830556996519455",Onion Bhajee
1168,"frozenset({'Meat Samosa'}),frozenset({'Onion Bhajee'}),0.08897514368888557,0.17921922818541464,0.025229528999029634,0.2835570469798658,1.582179824402025,0.009283472419421197,1.1456331147575947,0.40389742296905196",Meat Samosa
1169,"frozenset({'Saag Aloo', 'Pilau Rice'}),frozenset({'Plain Papadum'}),0.03903859072926775,0.26841830260506083,0.016570874076285734,0.4244741873804971,1.581390625232625,0.006092201816642022,1.2711535805234324,0.3825805765373887",Saag Aloo + Pilau Rice
1170,"frozenset({'Plain Papadum'}),""frozenset({'Saag Aloo', 'Pilau Rice'})"",0.26841830260506083,0.03903859072926775,0.016570874076285734,0.06173526140155728,1.5813906252326249,0.006092201816642022,1.024190049714746,0.502534674251846",Plain Papadum
1171,"frozenset({'Plain Papadum'}),""frozenset({'Plain Naan', 'Chicken Tikka Masala', 'Pilau Rice'})"",0.26841830260506083,0.04030753153691125,0.017093379114727178,0.06368186874304783,1.5798999917603922,0.006274099917389501,1.024964097592298,0.5017191454931298",Plain Papadum
1172,"frozenset({'Plain Naan', 'Chicken Tikka Masala', 'Pilau Rice'}),frozenset({'Plain Papadum'}),0.04030753153691125,0.26841830260506083,0.017093379114727178,0.42407407407407405,1.5798999917603922,0.006274099917389501,1.2702704713609876,0.3824647542177931",Plain Naan + Chicken Tikka Masala + Pilau Rice
1173,"frozenset({'Plain Naan', 'Mushroom Rice'}),frozenset({'Plain Papadum'}),0.02717026199895499,0.26841830260506083,0.011495110845711726,0.4230769230769231,1.5761850774364679,0.00420211523861744,1.268074942151228,0.37576641113815973",Plain Naan + Mushroom Rice
1174,"frozenset({'Plain Papadum'}),""frozenset({'Plain Naan', 'Mushroom Rice'})"",0.26841830260506083,0.02717026199895499,0.011495110845711726,0.04282536151279199,1.5761850774364679,0.00420211523861744,1.016355531043509,0.4996799955477641",Plain Papadum
1175,"frozenset({'Pilau Rice'}),""frozenset({'Peshwari Naan', 'Mint Sauce'})"",0.35239232664029263,0.020303052922296037,0.011271180114951108,0.03198474899385723,1.5753664789364168,0.004116540057762215,1.0120676777141884,0.5639634647150241",Pilau Rice
1176,"frozenset({'Peshwari Naan', 'Mint Sauce'}),frozenset({'Pilau Rice'}),0.020303052922296037,0.35239232664029263,0.011271180114951108,0.5551470588235294,1.5753664789364168,0.004116540057762215,1.455779232676367,0.37279596341847987",Peshwari Naan + Mint Sauce
1177,"frozenset({'Pilau Rice'}),""frozenset({'Plain Papadum', 'Meat Samosa'})"",0.35239232664029263,0.019631260730014182,0.010897962230350078,0.03092565134505401,1.5753268101509073,0.003980056586818171,1.011654823627017,0.5639387824703007",Pilau Rice
1178,"frozenset({'Plain Papadum', 'Meat Samosa'}),frozenset({'Pilau Rice'}),0.019631260730014182,0.35239232664029263,0.010897962230350078,0.5551330798479087,1.575326810150907,0.003980056586818171,1.455733487979513,0.37252420258202595",Plain Papadum + Meat Samosa
1179,"frozenset({'Plain Papadum'}),""frozenset({'Chicken Tikka Masala', 'Onion Bhajee'})"",0.26841830260506083,0.03709785772934239,0.015675151153243264,0.05839822024471635,1.5741669147252817,0.005717407151249142,1.0226214127599778,0.49856817331564807",Plain Papadum
